,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,,,Category,Sum
17731,27e2cea3-b408-4e66-801b-29fdf7c03b05,disgust,2020-08-21 9:37:33,photo,travel,negative,0,,,,
17703,27e2cea3-b408-4e66-801b-29fdf7c03b05,hate,2021-03-31 8:36:13,photo,travel,negative,5,,,,
17711,27e2cea3-b408-4e66-801b-29fdf7c03b05,heart,2020-09-25 9:00:00,photo,travel,positive,60,,,,
17712,27e2cea3-b408-4e66-801b-29fdf7c03b05,heart,2021-05-02 20:09:16,photo,travel,positive,60,,,,
17717,27e2cea3-b408-4e66-801b-29fdf7c03b05,heart,2021-03-27 14:58:11,photo,travel,positive,60,,,,
17719,27e2cea3-b408-4e66-801b-29fdf7c03b05,heart,2020-10-16 19:38:48,photo,travel,positive,60,,,,
17720,27e2cea3-b408-4e66-801b-29fdf7c03b05,heart,2020-07-08 3:47:47,photo,travel,positive,60,,,,
17729,27e2cea3-b408-4e66-801b-29fdf7c03b05,heart,2020-11-06 7:23:01,photo,travel,positive,60,,,,
17732,27e2cea3-b408-4e66-801b-29fdf7c03b05,indifferent,2020-11-17 2:24:25,photo,travel,neutral,20,,,,
17699,27e2cea3-b408-4e66-801b-29fdf7c03b05,interested,2021-03-06 17:29:04,photo,travel,positive,30,,,,
17700,27e2cea3-b408-4e66-801b-29fdf7c03b05,interested,2021-03-16 14:45:19,photo,travel,positive,30,,,,
17706,27e2cea3-b408-4e66-801b-29fdf7c03b05,interested,2021-02-20 9:59:32,photo,travel,positive,30,,,,
17727,27e2cea3-b408-4e66-801b-29fdf7c03b05,interested,2020-10-18 2:26:30,photo,travel,positive,30,,,,
17709,27e2cea3-b408-4e66-801b-29fdf7c03b05,intrigued,2021-04-22 8:39:49,photo,travel,positive,45,,,,
17710,27e2cea3-b408-4e66-801b-29fdf7c03b05,like,2020-09-19 13:32:21,photo,travel,positive,50,,,,
17723,27e2cea3-b408-4e66-801b-29fdf7c03b05,like,2020-08-16 3:17:39,photo,travel,positive,50,,,,
17724,27e2cea3-b408-4e66-801b-29fdf7c03b05,like,2021-02-04 8:24:28,photo,travel,positive,50,,,,
,,,,,,,,,,,
17730,27e2cea3-b408-4e66-801b-29fdf7c03b05,like,2020-08-01 6:26:09,photo,travel,positive,50,,,,
17714,27e2cea3-b408-4e66-801b-29fdf7c03b05,love,2020-11-11 19:33:02,photo,travel,positive,65,,,,
17715,27e2cea3-b408-4e66-801b-29fdf7c03b05,peeking,2021-01-13 21:51:47,photo,travel,neutral,35,,,,
17721,27e2cea3-b408-4e66-801b-29fdf7c03b05,peeking,2021-02-07 0:41:49,photo,travel,neutral,35,,,,
17708,27e2cea3-b408-4e66-801b-29fdf7c03b05,scared,2021-03-04 12:39:29,photo,travel,negative,15,,,,
17726,27e2cea3-b408-4e66-801b-29fdf7c03b05,scared,2021-03-09 5:56:58,photo,travel,negative,15,,,,
17716,27e2cea3-b408-4e66-801b-29fdf7c03b05,super love,2020-10-01 18:30:27,photo,travel,positive,75,,,,
17707,27e2cea3-b408-4e66-801b-29fdf7c03b05,want,2021-03-15 6:03:19,photo,travel,positive,70,,,,
17701,27e2cea3-b408-4e66-801b-29fdf7c03b05,worried,2021-04-13 8:01:05,photo,travel,negative,12,,,,
17702,27e2cea3-b408-4e66-801b-29fdf7c03b05,worried,2021-03-12 22:50:21,photo,travel,negative,12,,,,
17704,27e2cea3-b408-4e66-801b-29fdf7c03b05,worried,2021-06-13 16:40:07,photo,travel,negative,12,,,,
4919,27ec2b21-a749-4181-b182-150a174fc277,adore,2020-11-27 22:33:10,GIF,animals,positive,72,,,,
4932,27ec2b21-a749-4181-b182-150a174fc277,adore,2020-12-29 4:08:51,GIF,animals,positive,72,,,,
4910,27ec2b21-a749-4181-b182-150a174fc277,cherish,2020-11-11 4:16:35,GIF,animals,positive,70,,,,
4933,27ec2b21-a749-4181-b182-150a174fc277,cherish,2020-10-27 22:36:57,GIF,animals,positive,70,,,,
4931,27ec2b21-a749-4181-b182-150a174fc277,disgust,2020-09-29 7:59:40,GIF,animals,negative,0,,,,
4939,27ec2b21-a749-4181-b182-150a174fc277,disgust,2021-03-01 8:15:22,GIF,animals,negative,0,,,,
4921,27ec2b21-a749-4181-b182-150a174fc277,dislike,2021-05-02 7:12:49,GIF,animals,negative,10,,,,
4911,27ec2b21-a749-4181-b182-150a174fc277,hate,2020-10-26 21:04:07,GIF,animals,negative,5,,,,
4904,27ec2b21-a749-4181-b182-150a174fc277,heart,2020-11-06 0:51:22,GIF,animals,positive,60,,,,
4916,27ec2b21-a749-4181-b182-150a174fc277,heart,2021-06-14 21:46:16,GIF,animals,positive,60,,,,
4928,27ec2b21-a749-4181-b182-150a174fc277,heart,2020-11-09 21:27:43,GIF,animals,positive,60,,,,
4934,27ec2b21-a749-4181-b182-150a174fc277,heart,2021-04-26 14:09:04,GIF,animals,positive,60,,,,
4914,27ec2b21-a749-4181-b182-150a174fc277,indifferent,2021-03-27 17:52:49,GIF,animals,neutral,20,,,,
4899,27ec2b21-a749-4181-b182-150a174fc277,interested,2020-08-28 15:26:37,GIF,animals,positive,30,,,,
4917,27ec2b21-a749-4181-b182-150a174fc277,interested,2021-04-02 8:01:43,GIF,animals,positive,30,,,,
4925,27ec2b21-a749-4181-b182-150a174fc277,interested,2021-04-01 17:02:33,GIF,animals,positive,30,,,,
4930,27ec2b21-a749-4181-b182-150a174fc277,interested,2020-11-06 4:05:48,GIF,animals,positive,30,,,,
4901,27ec2b21-a749-4181-b182-150a174fc277,intrigued,2021-05-28 5:00:21,GIF,animals,positive,45,,,,
4902,27ec2b21-a749-4181-b182-150a174fc277,intrigued,2020-09-10 15:53:32,GIF,animals,positive,45,,,,
4906,27ec2b21-a749-4181-b182-150a174fc277,intrigued,2021-02-22 15:42:54,GIF,animals,positive,45,,,,
4923,27ec2b21-a749-4181-b182-150a174fc277,intrigued,2021-01-31 13:47:43,GIF,animals,positive,45,,,,
4924,27ec2b21-a749-4181-b182-150a174fc277,intrigued,2021-02-16 13:38:25,GIF,animals,positive,45,,,,
4900,27ec2b21-a749-4181-b182-150a174fc277,like,2020-10-21 23:56:58,GIF,animals,positive,50,,,,
4903,27ec2b21-a749-4181-b182-150a174fc277,like,2021-03-25 18:37:50,GIF,animals,positive,50,,,,
4909,27ec2b21-a749-4181-b182-150a174fc277,like,2020-10-06 19:23:42,GIF,animals,positive,50,,,,
4912,27ec2b21-a749-4181-b182-150a174fc277,like,2021-03-11 3:11:41,GIF,animals,positive,50,,,,
4918,27ec2b21-a749-4181-b182-150a174fc277,like,2021-05-18 3:15:30,GIF,animals,positive,50,,,,
4935,27ec2b21-a749-4181-b182-150a174fc277,like,2020-06-22 23:19:03,GIF,animals,positive,50,,,,
4936,27ec2b21-a749-4181-b182-150a174fc277,like,2021-05-21 13:00:56,GIF,animals,positive,50,,,,
4937,27ec2b21-a749-4181-b182-150a174fc277,like,2020-08-17 3:11:39,GIF,animals,positive,50,,,,
4922,27ec2b21-a749-4181-b182-150a174fc277,love,2021-04-02 17:55:11,GIF,animals,positive,65,,,,
4898,27ec2b21-a749-4181-b182-150a174fc277,peeking,2021-03-20 14:10:59,GIF,animals,neutral,35,,,,
4907,27ec2b21-a749-4181-b182-150a174fc277,peeking,2020-11-20 5:02:21,GIF,animals,neutral,35,,,,
,,,,,,,,,,,
4920,27ec2b21-a749-4181-b182-150a174fc277,peeking,2021-05-01 11:19:21,GIF,animals,neutral,35,,,,
,,,,,,,,,,,
4908,27ec2b21-a749-4181-b182-150a174fc277,scared,2021-06-10 9:02:47,GIF,animals,negative,15,,,,
4913,27ec2b21-a749-4181-b182-150a174fc277,super love,2021-04-09 3:07:58,GIF,animals,positive,75,,,,
4929,27ec2b21-a749-4181-b182-150a174fc277,super love,2020-11-11 22:41:35,GIF,animals,positive,75,,,,
4938,27ec2b21-a749-4181-b182-150a174fc277,super love,2020-12-02 1:14:29,GIF,animals,positive,75,,,,
4905,27ec2b21-a749-4181-b182-150a174fc277,want,2021-03-01 9:37:01,GIF,animals,positive,70,,,,
4927,27ec2b21-a749-4181-b182-150a174fc277,want,2020-10-20 10:02:43,GIF,animals,positive,70,,,,
4940,27ec2b21-a749-4181-b182-150a174fc277,want,2020-11-09 23:54:21,GIF,animals,positive,70,,,,
4941,27ec2b21-a749-4181-b182-150a174fc277,want,2021-05-01 23:23:56,GIF,animals,positive,70,,,,
4915,27ec2b21-a749-4181-b182-150a174fc277,worried,2021-04-07 1:28:49,GIF,animals,negative,12,,,,
4926,27ec2b21-a749-4181-b182-150a174fc277,worried,2020-12-28 11:30:10,GIF,animals,negative,12,,,,
4343,27fffa3e-000d-4f29-9358-5b0d2280d18c,cherish,2020-12-27 18:35:39,video,dogs,positive,70,,,,
4345,27fffa3e-000d-4f29-9358-5b0d2280d18c,cherish,2020-10-25 9:51:00,video,dogs,positive,70,,,,
4344,27fffa3e-000d-4f29-9358-5b0d2280d18c,disgust,2020-12-24 6:09:35,video,dogs,negative,0,,,,
4348,27fffa3e-000d-4f29-9358-5b0d2280d18c,dislike,2021-03-16 8:07:45,video,dogs,negative,10,,,,
4337,27fffa3e-000d-4f29-9358-5b0d2280d18c,hate,2020-10-10 22:12:14,video,dogs,negative,5,,,,
4347,27fffa3e-000d-4f29-9358-5b0d2280d18c,hate,2020-12-29 14:10:17,video,dogs,negative,5,,,,
4356,27fffa3e-000d-4f29-9358-5b0d2280d18c,hate,2020-07-11 8:55:57,video,dogs,negative,5,,,,
4336,27fffa3e-000d-4f29-9358-5b0d2280d18c,heart,2021-05-07 17:51:51,video,dogs,positive,60,,,,
4351,27fffa3e-000d-4f29-9358-5b0d2280d18c,heart,2021-01-28 0:22:41,video,dogs,positive,60,,,,
4340,27fffa3e-000d-4f29-9358-5b0d2280d18c,indifferent,2021-04-12 8:20:01,video,dogs,neutral,20,,,,
4341,27fffa3e-000d-4f29-9358-5b0d2280d18c,interested,2021-05-17 2:46:05,video,dogs,positive,30,,,,
4354,27fffa3e-000d-4f29-9358-5b0d2280d18c,interested,2021-02-17 13:30:50,video,dogs,positive,30,,,,
4349,27fffa3e-000d-4f29-9358-5b0d2280d18c,intrigued,2021-05-14 1:06:47,video,dogs,positive,45,,,,
,,,,,,,,,,,
4335,27fffa3e-000d-4f29-9358-5b0d2280d18c,love,2020-10-20 11:28:31,video,dogs,positive,65,,,,
4350,27fffa3e-000d-4f29-9358-5b0d2280d18c,love,2021-06-05 9:08:14,video,dogs,positive,65,,,,
4338,27fffa3e-000d-4f29-9358-5b0d2280d18c,peeking,2021-01-27 20:32:08,video,dogs,neutral,35,,,,
4346,27fffa3e-000d-4f29-9358-5b0d2280d18c,peeking,2020-10-24 20:16:24,video,dogs,neutral,35,,,,
4352,27fffa3e-000d-4f29-9358-5b0d2280d18c,peeking,2021-02-14 20:39:59,video,dogs,neutral,35,,,,
4353,27fffa3e-000d-4f29-9358-5b0d2280d18c,peeking,2020-09-13 23:03:32,video,dogs,neutral,35,,,,
4339,27fffa3e-000d-4f29-9358-5b0d2280d18c,scared,2021-01-31 15:07:16,video,dogs,negative,15,,,,
4342,27fffa3e-000d-4f29-9358-5b0d2280d18c,scared,2020-10-21 20:41:52,video,dogs,negative,15,,,,
4355,27fffa3e-000d-4f29-9358-5b0d2280d18c,want,2020-12-13 6:52:17,video,dogs,positive,70,,,,
5613,281054fd-2b89-4191-92ae-98e1bc0ed51b,cherish,2020-09-06 17:09:17,video,fitness,positive,70,,,,
5621,281054fd-2b89-4191-92ae-98e1bc0ed51b,cherish,2020-12-09 9:34:00,video,fitness,positive,70,,,,
5606,281054fd-2b89-4191-92ae-98e1bc0ed51b,disgust,2021-04-30 22:43:17,video,fitness,negative,0,,,,
5615,281054fd-2b89-4191-92ae-98e1bc0ed51b,disgust,2021-05-05 22:14:38,video,fitness,negative,0,,,,
5604,281054fd-2b89-4191-92ae-98e1bc0ed51b,dislike,2021-04-06 17:49:49,video,fitness,negative,10,,,,
5609,281054fd-2b89-4191-92ae-98e1bc0ed51b,hate,2021-05-20 8:40:37,video,fitness,negative,5,,,,
5614,281054fd-2b89-4191-92ae-98e1bc0ed51b,hate,2021-05-31 4:49:59,video,fitness,negative,5,,,,
5616,281054fd-2b89-4191-92ae-98e1bc0ed51b,hate,2020-12-21 5:25:56,video,fitness,negative,5,,,,
5618,281054fd-2b89-4191-92ae-98e1bc0ed51b,hate,2020-10-18 8:05:18,video,fitness,negative,5,,,,
5607,281054fd-2b89-4191-92ae-98e1bc0ed51b,heart,2021-02-24 20:16:14,video,fitness,positive,60,,,,
5617,281054fd-2b89-4191-92ae-98e1bc0ed51b,heart,2021-02-04 18:41:19,video,fitness,positive,60,,,,
5612,281054fd-2b89-4191-92ae-98e1bc0ed51b,indifferent,2020-09-05 9:43:43,video,fitness,neutral,20,,,,
5619,281054fd-2b89-4191-92ae-98e1bc0ed51b,intrigued,2021-05-17 13:12:15,video,fitness,positive,45,,,,
5601,281054fd-2b89-4191-92ae-98e1bc0ed51b,like,2020-09-17 4:02:58,video,fitness,positive,50,,,,
5603,281054fd-2b89-4191-92ae-98e1bc0ed51b,like,2020-09-28 9:08:03,video,fitness,positive,50,,,,
5600,281054fd-2b89-4191-92ae-98e1bc0ed51b,scared,2021-02-11 0:33:11,video,fitness,negative,15,,,,
5602,281054fd-2b89-4191-92ae-98e1bc0ed51b,scared,2021-06-09 22:33:40,video,fitness,negative,15,,,,
5611,281054fd-2b89-4191-92ae-98e1bc0ed51b,super love,2020-10-12 13:24:00,video,fitness,positive,75,,,,
5605,281054fd-2b89-4191-92ae-98e1bc0ed51b,want,2021-02-25 9:56:33,video,fitness,positive,70,,,,
5610,281054fd-2b89-4191-92ae-98e1bc0ed51b,want,2020-07-30 0:52:52,video,fitness,positive,70,,,,
5620,281054fd-2b89-4191-92ae-98e1bc0ed51b,want,2021-02-21 21:47:57,video,fitness,positive,70,,,,
,,,,,,,,,,,
5608,281054fd-2b89-4191-92ae-98e1bc0ed51b,worried,2020-11-26 11:30:15,video,fitness,negative,12,,,,
22916,286e2f5f-082a-4ce7-9396-db565106d5bf,disgust,2021-02-02 10:28:02,photo,studying,negative,0,,,,
4277,2893a837-3157-4bbd-918f-adc93b60480a,cherish,2020-07-13 2:38:41,photo,healthy eating,positive,70,,,,
4276,2893a837-3157-4bbd-918f-adc93b60480a,disgust,2021-02-15 22:54:50,photo,healthy eating,negative,0,,,,
4275,2893a837-3157-4bbd-918f-adc93b60480a,indifferent,2021-01-01 21:46:16,photo,healthy eating,neutral,20,,,,
4273,2893a837-3157-4bbd-918f-adc93b60480a,peeking,2020-09-12 6:29:06,photo,healthy eating,neutral,35,,,,
4272,2893a837-3157-4bbd-918f-adc93b60480a,scared,2020-10-26 18:29:33,photo,healthy eating,negative,15,,,,
4274,2893a837-3157-4bbd-918f-adc93b60480a,want,2021-03-12 9:17:39,photo,healthy eating,positive,70,,,,
16876,28b8c278-a125-4295-98dd-5f8d45c3200b,cherish,2020-09-29 8:08:17,photo,tennis,positive,70,,,,
16883,28b8c278-a125-4295-98dd-5f8d45c3200b,cherish,2021-01-29 3:19:07,photo,tennis,positive,70,,,,
16879,28b8c278-a125-4295-98dd-5f8d45c3200b,disgust,2020-09-02 20:34:27,photo,tennis,negative,0,,,,
16882,28b8c278-a125-4295-98dd-5f8d45c3200b,hate,2021-02-04 23:35:46,photo,tennis,negative,5,,,,
,,,,,,,,,,,
16877,28b8c278-a125-4295-98dd-5f8d45c3200b,heart,2021-02-13 8:22:17,photo,tennis,positive,60,,,,
16880,28b8c278-a125-4295-98dd-5f8d45c3200b,heart,2020-12-20 17:50:37,photo,tennis,positive,60,,,,
16878,28b8c278-a125-4295-98dd-5f8d45c3200b,interested,2021-05-17 22:08:46,photo,tennis,positive,30,,,,
16884,28b8c278-a125-4295-98dd-5f8d45c3200b,interested,2021-04-29 0:26:40,photo,tennis,positive,30,,,,
16881,28b8c278-a125-4295-98dd-5f8d45c3200b,love,2020-10-24 4:18:54,photo,tennis,positive,65,,,,
16885,28b8c278-a125-4295-98dd-5f8d45c3200b,love,2020-08-04 14:58:53,photo,tennis,positive,65,,,,
11397,28fbf4cf-c354-418c-8672-b7f2fee75b00,cherish,2020-09-14 0:18:04,photo,culture,positive,70,,,,
11394,28fbf4cf-c354-418c-8672-b7f2fee75b00,heart,2021-01-22 7:33:58,photo,culture,positive,60,,,,
11399,28fbf4cf-c354-418c-8672-b7f2fee75b00,heart,2020-07-27 13:09:14,photo,culture,positive,60,,,,
11398,28fbf4cf-c354-418c-8672-b7f2fee75b00,indifferent,2021-04-11 13:18:03,photo,culture,neutral,20,,,,
11402,28fbf4cf-c354-418c-8672-b7f2fee75b00,interested,2020-09-21 22:44:02,photo,culture,positive,30,,,,
11395,28fbf4cf-c354-418c-8672-b7f2fee75b00,love,2020-08-18 1:16:37,photo,culture,positive,65,,,,
11393,28fbf4cf-c354-418c-8672-b7f2fee75b00,scared,2021-04-20 0:38:33,photo,culture,negative,15,,,,
11400,28fbf4cf-c354-418c-8672-b7f2fee75b00,scared,2020-10-30 18:47:34,photo,culture,negative,15,,,,
11401,28fbf4cf-c354-418c-8672-b7f2fee75b00,want,2020-08-17 1:12:34,photo,culture,positive,70,,,,
11396,28fbf4cf-c354-418c-8672-b7f2fee75b00,worried,2020-09-27 4:33:20,photo,culture,negative,12,,,,
18057,28fc1e6d-eae9-47de-af11-11ad726b2a88,disgust,2021-04-27 6:30:41,photo,cooking,negative,0,,,,
18059,28fc1e6d-eae9-47de-af11-11ad726b2a88,dislike,2020-09-01 2:55:48,photo,cooking,negative,10,,,,
18054,28fc1e6d-eae9-47de-af11-11ad726b2a88,hate,2021-03-22 23:50:33,photo,cooking,negative,5,,,,
18063,28fc1e6d-eae9-47de-af11-11ad726b2a88,heart,2020-08-16 4:28:39,photo,cooking,positive,60,,,,
18061,28fc1e6d-eae9-47de-af11-11ad726b2a88,indifferent,2021-05-06 1:55:37,photo,cooking,neutral,20,,,,
18051,28fc1e6d-eae9-47de-af11-11ad726b2a88,interested,2021-01-07 22:44:43,photo,cooking,positive,30,,,,
18050,28fc1e6d-eae9-47de-af11-11ad726b2a88,like,2020-12-14 12:33:30,photo,cooking,positive,50,,,,
18052,28fc1e6d-eae9-47de-af11-11ad726b2a88,like,2021-05-16 12:28:01,photo,cooking,positive,50,,,,
18053,28fc1e6d-eae9-47de-af11-11ad726b2a88,like,2021-05-26 20:34:45,photo,cooking,positive,50,,,,
18055,28fc1e6d-eae9-47de-af11-11ad726b2a88,love,2020-12-21 17:33:57,photo,cooking,positive,65,,,,
18058,28fc1e6d-eae9-47de-af11-11ad726b2a88,love,2021-01-22 22:05:36,photo,cooking,positive,65,,,,
18060,28fc1e6d-eae9-47de-af11-11ad726b2a88,love,2020-11-05 7:53:47,photo,cooking,positive,65,,,,
18062,28fc1e6d-eae9-47de-af11-11ad726b2a88,love,2021-06-13 23:41:21,photo,cooking,positive,65,,,,
18049,28fc1e6d-eae9-47de-af11-11ad726b2a88,scared,2021-03-04 17:38:25,photo,cooking,negative,15,,,,
18056,28fc1e6d-eae9-47de-af11-11ad726b2a88,want,2020-10-19 22:15:36,photo,cooking,positive,70,,,,
18138,292051b5-b835-4a60-962a-bddf10da82bd,adore,2020-09-11 14:59:18,photo,technology,positive,72,,,,
18147,292051b5-b835-4a60-962a-bddf10da82bd,adore,2020-08-29 15:47:18,photo,technology,positive,72,,,,
18153,292051b5-b835-4a60-962a-bddf10da82bd,adore,2021-06-01 15:39:11,photo,technology,positive,72,,,,
18156,292051b5-b835-4a60-962a-bddf10da82bd,adore,2021-03-01 12:39:03,photo,technology,positive,72,,,,
18118,292051b5-b835-4a60-962a-bddf10da82bd,cherish,2021-02-19 0:32:00,photo,technology,positive,70,,,,
18133,292051b5-b835-4a60-962a-bddf10da82bd,cherish,2020-07-20 3:59:45,photo,technology,positive,70,,,,
18136,292051b5-b835-4a60-962a-bddf10da82bd,cherish,2021-03-01 17:19:35,photo,technology,positive,70,,,,
18151,292051b5-b835-4a60-962a-bddf10da82bd,cherish,2020-12-08 21:26:46,photo,technology,positive,70,,,,
18117,292051b5-b835-4a60-962a-bddf10da82bd,disgust,2021-04-15 13:53:12,photo,technology,negative,0,,,,
,,,,,,,,,,,
18155,292051b5-b835-4a60-962a-bddf10da82bd,disgust,2021-02-16 9:28:11,photo,technology,negative,0,,,,
18142,292051b5-b835-4a60-962a-bddf10da82bd,hate,2020-09-30 4:17:50,photo,technology,negative,5,,,,
18114,292051b5-b835-4a60-962a-bddf10da82bd,heart,2020-08-26 6:27:14,photo,technology,positive,60,,,,
18119,292051b5-b835-4a60-962a-bddf10da82bd,heart,2021-03-09 23:30:37,photo,technology,positive,60,,,,
18144,292051b5-b835-4a60-962a-bddf10da82bd,heart,2020-10-05 1:23:14,photo,technology,positive,60,,,,
18131,292051b5-b835-4a60-962a-bddf10da82bd,indifferent,2020-09-18 1:25:50,photo,technology,neutral,20,,,,
18116,292051b5-b835-4a60-962a-bddf10da82bd,interested,2020-06-23 11:57:33,photo,technology,positive,30,,,,
18129,292051b5-b835-4a60-962a-bddf10da82bd,interested,2020-07-08 5:20:18,photo,technology,positive,30,,,,
,,,,,,,,,,,
18152,292051b5-b835-4a60-962a-bddf10da82bd,intrigued,2020-11-24 21:18:12,photo,technology,positive,45,,,,
18125,292051b5-b835-4a60-962a-bddf10da82bd,like,2020-11-04 7:15:24,photo,technology,positive,50,,,,
18139,292051b5-b835-4a60-962a-bddf10da82bd,like,2021-05-16 22:15:21,photo,technology,positive,50,,,,
18143,292051b5-b835-4a60-962a-bddf10da82bd,like,2021-02-08 22:23:52,photo,technology,positive,50,,,,
18127,292051b5-b835-4a60-962a-bddf10da82bd,love,2020-11-28 17:46:38,photo,technology,positive,65,,,,
,,,,,,,,,,,
18132,292051b5-b835-4a60-962a-bddf10da82bd,love,2020-10-29 1:22:29,photo,technology,positive,65,,,,
18135,292051b5-b835-4a60-962a-bddf10da82bd,love,2021-06-14 7:46:40,photo,technology,positive,65,,,,
18149,292051b5-b835-4a60-962a-bddf10da82bd,love,2021-04-23 10:52:30,photo,technology,positive,65,,,,
18126,292051b5-b835-4a60-962a-bddf10da82bd,peeking,2021-05-30 16:10:06,photo,technology,neutral,35,,,,
18130,292051b5-b835-4a60-962a-bddf10da82bd,peeking,2021-04-28 18:29:10,photo,technology,neutral,35,,,,
18134,292051b5-b835-4a60-962a-bddf10da82bd,peeking,2020-12-25 16:13:59,photo,technology,neutral,35,,,,
18150,292051b5-b835-4a60-962a-bddf10da82bd,peeking,2021-01-30 21:07:54,photo,technology,neutral,35,,,,
18154,292051b5-b835-4a60-962a-bddf10da82bd,peeking,2020-07-06 23:41:53,photo,technology,neutral,35,,,,
,,,,,,,,,,,
18157,292051b5-b835-4a60-962a-bddf10da82bd,peeking,2021-02-25 16:22:28,photo,technology,neutral,35,,,,
18124,292051b5-b835-4a60-962a-bddf10da82bd,scared,2021-04-22 5:52:08,photo,technology,negative,15,,,,
18141,292051b5-b835-4a60-962a-bddf10da82bd,scared,2021-02-17 21:38:46,photo,technology,negative,15,,,,
18146,292051b5-b835-4a60-962a-bddf10da82bd,scared,2020-06-28 12:39:45,photo,technology,negative,15,,,,
18115,292051b5-b835-4a60-962a-bddf10da82bd,super love,2021-05-02 12:34:34,photo,technology,positive,75,,,,
18121,292051b5-b835-4a60-962a-bddf10da82bd,super love,2021-01-29 9:14:51,photo,technology,positive,75,,,,
18122,292051b5-b835-4a60-962a-bddf10da82bd,super love,2020-10-29 2:13:56,photo,technology,positive,75,,,,
18128,292051b5-b835-4a60-962a-bddf10da82bd,super love,2021-03-06 8:15:35,photo,technology,positive,75,,,,
18137,292051b5-b835-4a60-962a-bddf10da82bd,super love,2020-07-23 4:20:37,photo,technology,positive,75,,,,
18145,292051b5-b835-4a60-962a-bddf10da82bd,super love,2020-07-20 9:13:38,photo,technology,positive,75,,,,
18120,292051b5-b835-4a60-962a-bddf10da82bd,want,2021-02-10 19:17:27,photo,technology,positive,70,,,,
18123,292051b5-b835-4a60-962a-bddf10da82bd,want,2020-08-20 23:40:58,photo,technology,positive,70,,,,
18140,292051b5-b835-4a60-962a-bddf10da82bd,want,2021-03-26 20:11:20,photo,technology,positive,70,,,,
18148,292051b5-b835-4a60-962a-bddf10da82bd,want,2020-10-25 15:02:56,photo,technology,positive,70,,,,
741,2920dccb-e06f-49fc-8049-b6d4164dfe84,adore,2021-02-23 1:14:52,GIF,veganism,positive,72,,,,
768,2920dccb-e06f-49fc-8049-b6d4164dfe84,adore,2020-11-26 18:31:55,GIF,veganism,positive,72,,,,
780,2920dccb-e06f-49fc-8049-b6d4164dfe84,adore,2021-02-14 11:57:43,GIF,veganism,positive,72,,,,
,,,,,,,,,,,
777,2920dccb-e06f-49fc-8049-b6d4164dfe84,cherish,2021-03-29 21:05:59,GIF,veganism,positive,70,,,,
742,2920dccb-e06f-49fc-8049-b6d4164dfe84,disgust,2020-07-21 9:23:56,GIF,veganism,negative,0,,,,
773,2920dccb-e06f-49fc-8049-b6d4164dfe84,disgust,2020-06-21 14:10:42,GIF,veganism,negative,0,,,,
746,2920dccb-e06f-49fc-8049-b6d4164dfe84,dislike,2020-07-20 16:35:56,GIF,veganism,negative,10,,,,
775,2920dccb-e06f-49fc-8049-b6d4164dfe84,dislike,2021-01-12 21:32:13,GIF,veganism,negative,10,,,,
744,2920dccb-e06f-49fc-8049-b6d4164dfe84,hate,2021-05-19 10:39:28,GIF,veganism,negative,5,,,,
761,2920dccb-e06f-49fc-8049-b6d4164dfe84,hate,2021-01-03 20:01:37,GIF,veganism,negative,5,,,,
754,2920dccb-e06f-49fc-8049-b6d4164dfe84,heart,2020-09-30 18:21:57,GIF,veganism,positive,60,,,,
763,2920dccb-e06f-49fc-8049-b6d4164dfe84,heart,2021-05-07 14:55:36,GIF,veganism,positive,60,,,,
767,2920dccb-e06f-49fc-8049-b6d4164dfe84,heart,2021-01-11 10:46:58,GIF,veganism,positive,60,,,,
759,2920dccb-e06f-49fc-8049-b6d4164dfe84,indifferent,2020-10-25 17:21:51,GIF,veganism,neutral,20,,,,
770,2920dccb-e06f-49fc-8049-b6d4164dfe84,indifferent,2020-08-16 2:17:01,GIF,veganism,neutral,20,,,,
774,2920dccb-e06f-49fc-8049-b6d4164dfe84,indifferent,2021-02-11 0:21:08,GIF,veganism,neutral,20,,,,
